name,class,degree,ring,NetRank,NetShort,HeatDiff,InfoDiff
cg17284119_C6orf186,0,444,2,1.992879e+00,2.856560e+02,8.049881e-03,5.392719e-02
cg07927482_FAM168B,0,481,2,1.993475e+00,2.877288e+02,7.954075e-03,5.368031e-02
cg15113233_PTPN12,0,570,2,1.990578e+00,2.933525e+02,1.428052e-02,5.875411e-02
cg14035730_SLC2A13,0,521,2,1.991272e+00,3.073358e+02,1.056844e-02,5.710219e-02
cg08889023_VPS53,0,622,2,1.989059e+00,3.132933e+02,1.593406e-02,6.070667e-02
cg26283634_BOD1L1,0,603,2,1.988997e+00,3.043574e+02,1.585196e-02,6.047048e-02
cg01945355_OSGEPL1,0,642,2,1.993409e+00,3.026212e+02,1.046443e-02,5.346575e-02
cg15330438_RNF103,0,702,2,1.990318e+00,3.134215e+02,1.608176e-02,5.871926e-02
cg15330438_RNF103-CHMP3,0,702,2,1.990318e+00,3.134215e+02,1.608176e-02,5.871926e-02
cg03343083_LEPREL1,0,441,2,1.995648e+00,2.754196e+02,4.943945e-03,5.019394e-02
cg01040749_INPP5A,0,660,2,1.989437e+00,3.141192e+02,1.649126e-02,6.053864e-02
cg25462189_PHF20L1,0,672,2,1.990111e+00,3.102897e+02,1.530809e-02,5.869636e-02
cg24104237_LIMD1,0,457,2,1.990665e+00,3.014760e+02,1.054060e-02,5.673439e-02
cg24989447_PIK3IP1-AS1,0,542,2,1.994964e+00,2.966204e+02,7.318345e-03,5.340081e-02
cg24989447_PATZ1,0,542,2,1.994964e+00,2.966204e+02,7.318345e-03,5.340081e-02
cg16755922_FOXK2,0,643,2,1.991135e+00,3.001057e+02,1.319781e-02,5.800633e-02
cg14634918_SND1,0,728,2,1.990192e+00,3.115675e+02,1.636700e-02,5.642090e-02
cg14704780_C6orf10,0,394,2,1.994472e+00,2.828453e+02,5.909111e-03,5.344180e-02
cg11987759_GUSB,0,684,2,1.990424e+00,3.168015e+02,1.457794e-02,5.566615e-02
cg18193195_RAB5B,0,542,2,1.992234e+00,2.915039e+02,1.033197e-02,5.849642e-02
cg01579765_HSF2BP,0,592,2,1.991755e+00,2.992300e+02,1.033383e-02,5.155713e-02
cg13536107_FBXW7,0,350,2,1.997843e+00,2.722604e+02,2.779452e-03,4.384263e-02
cg07784872_KIAA0182,0,217,2,1.989358e+00,2.854650e+02,5.440203e-03,4.097951e-02
cg09895920_CREB3L4,0,632,2,1.989919e+00,3.015140e+02,1.464327e-02,5.708004e-02
cg09895920_SLC39A1,0,632,2,1.989919e+00,3.015140e+02,1.464327e-02,5.708004e-02
cg27025731_CASZ1,0,619,2,1.989626e+00,3.028899e+02,1.393182e-02,5.662749e-02
cg19774368_C1QL2,1,302,1,8.897361e-01,3.875558e+02,7.173519e-01,2.356962e-01
cg01586797_CNR2,1,266,1,8.912813e-01,3.797713e+02,7.032956e-01,2.684779e-01
cg07745373_DTX4,1,147,1,8.967407e-01,3.529871e+02,6.777696e-01,4.442379e-01
cg04091563_HTR4,1,1115,1,8.951156e-01,4.051226e+02,7.655279e-01,2.655832e-02
cg15210199_BRI3,0,1243,2,1.996851e+00,3.243801e+02,1.402256e-02,2.488707e-02
cg09241638_ELMO1,0,1380,2,1.994114e+00,3.298512e+02,1.790068e-02,2.824050e-02
cg01909921_GFI1B,0,507,2,1.987245e+00,3.060273e+02,1.517506e-02,3.608054e-02
cg26458288_PRR16,0,1784,2,1.996825e+00,3.183201e+02,1.368691e-02,2.481915e-02
cg11812748_CNST,0,1672,2,1.996182e+00,3.255353e+02,1.606664e-02,2.624964e-02
cg22994281_COL4A3,0,1176,2,1.996066e+00,3.039851e+02,9.593722e-03,2.534630e-02
cg22994281_COL4A4,0,1176,2,1.996066e+00,3.039851e+02,9.593722e-03,2.534630e-02
cg15066100_ABHD8,0,1269,2,1.997347e+00,3.163498e+02,6.279454e-03,2.326432e-02
cg26918099_ST14,0,1470,2,1.997626e+00,3.166211e+02,8.620987e-03,2.395002e-02
cg24307295_CBS,0,816,2,1.997488e+00,2.940769e+02,3.133046e-03,2.227372e-02
cg16927242_MEIS1,0,139,2,1.981623e+00,3.104638e+02,4.959231e-03,2.418654e-02
cg21612334_SLC1A3,0,1289,2,1.997702e+00,3.156285e+02,6.281684e-03,2.327170e-02
cg08782867_PRDM6,0,1531,2,1.997662e+00,3.158764e+02,6.935070e-03,2.347997e-02
cg05015306_ZNF878,0,1479,2,1.996176e+00,3.053352e+02,1.408815e-02,2.565047e-02
cg17498296_HMX2,0,1336,2,1.997028e+00,3.173158e+02,9.014162e-03,2.434299e-02
cg04117229_SPG20,0,1523,2,1.998011e+00,3.152975e+02,5.364521e-03,2.288073e-02
cg19490066_MDH1B,0,773,2,1.992944e+00,3.174249e+02,1.010870e-02,2.795168e-02
cg19490066_FASTKD2,0,773,2,1.992944e+00,3.174249e+02,1.010870e-02,2.795168e-02
cg09425708_TEAD4,0,1427,2,1.997473e+00,3.160100e+02,8.215762e-03,2.386086e-02
cg13495850_CABLES1,0,1498,2,1.995004e+00,3.313977e+02,1.744774e-02,2.833628e-02
cg11487526_PITPNM3,0,1647,2,1.997814e+00,3.231707e+02,6.470991e-03,2.298645e-02
cg20208952_ZNF793,0,1608,2,1.997660e+00,3.238420e+02,8.502188e-03,2.346783e-02
cg20208952_ZNF793-AS1,0,1608,2,1.997660e+00,3.238420e+02,8.502188e-03,2.346783e-02
cg21952901_MAP1B,0,1188,2,1.997951e+00,3.127837e+02,4.365431e-03,2.278541e-02
cg23977631_LONRF2,0,1151,2,1.998569e+00,2.896505e+02,3.156865e-03,2.267777e-02
cg08040740_ZNF440,0,958,2,1.998273e+00,2.938936e+02,2.621048e-03,2.242905e-02
cg07312445_NSUN7,0,1719,2,1.998051e+00,3.163039e+02,6.046570e-03,2.289327e-02
cg20985635_FSTL4,0,1005,2,1.997134e+00,3.008103e+02,7.339111e-03,2.423225e-02
cg14212266_PIAS1,0,1368,2,1.996911e+00,3.038755e+02,9.180781e-03,2.436023e-02
cg26600608_BTNL9,0,1333,2,1.997505e+00,3.231072e+02,6.365769e-03,2.336891e-02
cg07195282_ZNF563,0,1330,2,1.998012e+00,3.153276e+02,5.438009e-03,2.328592e-02
cg27515369_SPSB4,0,1360,2,1.997271e+00,3.167227e+02,6.528544e-03,2.362084e-02
cg03062002_CCR10,0,1314,2,1.997123e+00,3.020585e+02,7.306651e-03,2.391808e-02
cg00157796_FNDC1,0,755,2,1.995067e+00,3.109705e+02,7.761974e-03,2.616175e-02
cg03403966_CDS1,0,1500,2,1.997931e+00,3.279328e+02,5.161457e-03,2.296222e-02
cg02590060_C1orf123,0,114,2,1.988443e+00,2.807305e+02,2.153600e-03,1.527757e-02
cg25563044_ZNF607,0,963,2,1.996658e+00,3.018013e+02,5.358840e-03,2.362801e-02
cg20668644_RAPGEFL1,0,1229,2,1.997180e+00,3.163383e+02,5.978599e-03,2.343472e-02
cg21249376_MOBKL2B,0,549,2,1.995861e+00,2.997129e+02,4.240056e-03,2.331875e-02
cg15361065_WNT5A,0,1508,2,1.997620e+00,3.166143e+02,6.164414e-03,2.325736e-02
cg01618114_CORO2B,0,1221,2,1.996952e+00,3.023423e+02,6.235083e-03,2.397846e-02
cg27107171_PRR16,0,1686,2,1.997595e+00,3.171988e+02,9.621115e-03,2.400504e-02
cg07020324_ZNF223,0,1694,2,1.996332e+00,3.272723e+02,1.385689e-02,2.503919e-02
cg14675211_LONRF2,0,1179,2,1.997191e+00,3.013394e+02,5.066363e-03,2.353149e-02
cg16857868_GPT2,0,1495,2,1.996845e+00,3.185723e+02,1.179211e-02,2.481868e-02
cg02731042_L3MBTL4,0,1792,2,1.997387e+00,3.240052e+02,8.849894e-03,2.672287e-02
cg22521696_ZNF781,0,1313,2,1.997783e+00,3.090579e+02,5.169980e-03,2.308374e-02
cg07420190_MARK1,0,1618,2,1.996541e+00,3.199652e+02,1.695094e-02,2.527985e-02
cg14204735_CYB561,0,1206,2,1.996995e+00,3.180048e+02,6.071438e-03,2.349074e-02
cg27552023_ENO4,0,1515,2,1.997909e+00,3.156697e+02,6.555351e-03,2.319987e-02
cg25361907_ZNF793,0,1342,2,1.997320e+00,3.231470e+02,6.436837e-03,2.334365e-02
cg13849378_RGS7,0,1671,2,1.997804e+00,3.164199e+02,7.004827e-03,2.328291e-02
cg04023740_NRP2,0,1156,2,1.997087e+00,3.033690e+02,8.274725e-03,2.462249e-02
cg09400284_NTF3,0,1698,2,1.997944e+00,3.229969e+02,5.832110e-03,2.310606e-02
cg03603214_AGBL4,0,1589,2,1.997022e+00,3.053851e+02,9.946986e-03,2.451377e-02
cg03603214_BEND5,0,1589,2,1.997022e+00,3.053851e+02,9.946986e-03,2.451377e-02
cg05573837_ZBTB47,0,1633,2,1.997392e+00,3.282413e+02,7.782224e-03,2.364717e-02
cg12622139_WNT5A,0,1609,2,1.997825e+00,3.166844e+02,6.366209e-03,2.314072e-02
cg09915769_KIAA1543,0,1094,2,1.995759e+00,3.185352e+02,7.785811e-03,2.456821e-02
cg20430847_HES5,0,1022,2,1.996415e+00,3.158010e+02,6.221809e-03,2.393366e-02
cg02202980_C3orf15,0,1238,2,1.996894e+00,3.239599e+02,8.217160e-03,2.373597e-02
cg06243556_ZSCAN18,0,1610,2,1.997986e+00,3.155537e+02,5.312423e-03,2.296993e-02
cg04016431_TRIM31,0,1155,2,1.997936e+00,2.957024e+02,5.312450e-03,2.303954e-02
cg11279918_ZNF544,0,1089,2,1.997281e+00,3.200152e+02,5.025755e-03,2.318086e-02
cg15472784_KIAA0495,0,1157,2,1.997500e+00,3.007161e+02,4.376173e-03,2.322035e-02
cg26082174_AHNAK2,0,1485,2,1.997302e+00,3.166402e+02,7.786472e-03,2.368421e-02
cg13487949_LOC441046,0,677,2,1.994860e+00,3.112164e+02,6.412676e-03,2.868817e-02
cg08582038_ZNF440,0,1238,2,1.998486e+00,2.941848e+02,4.307843e-03,2.264253e-02
cg00879447_CCDC85A,0,1336,2,1.997657e+00,3.136511e+02,5.428203e-03,2.335395e-02
cg10737891_CDS1,0,1389,2,1.996757e+00,3.289700e+02,8.112025e-03,2.419838e-02
cg24213567_ZNF702P,0,1527,2,1.997142e+00,3.281871e+02,8.179376e-03,2.389991e-02
cg10356613_LHX1,0,1593,2,1.997516e+00,3.255296e+02,2.911325e-02,2.458100e-02
cg18235573_ZNF878,0,1520,2,1.997581e+00,3.164431e+02,6.535238e-03,2.357823e-02
cg13198594_DDX60,0,105,2,1.996751e+00,2.782976e+02,1.123480e-03,1.085164e-02
cg06132694_NDST3,0,1652,2,1.997964e+00,3.163192e+02,5.828384e-03,2.282283e-02
cg23296010_ZNF793,0,1488,2,1.997722e+00,3.166063e+02,7.359227e-03,2.349848e-02
cg16174680_NKX6-3,0,1489,2,1.996554e+00,3.245022e+02,9.932248e-03,2.434722e-02
cg25339612_ENC1,0,1600,2,1.997828e+00,3.164119e+02,6.114325e-03,2.312335e-02
cg03683171_PFKFB3,0,1540,2,1.996849e+00,3.041642e+02,9.766940e-03,2.484900e-02
cg23730027_FLNB,0,1621,2,1.996791e+00,3.175328e+02,1.069727e-02,2.613089e-02
cg13777294_ACSS2,0,918,2,1.996169e+00,3.049937e+02,3.003475e-02,2.705931e-02
cg11875119_TCN2,0,1023,2,1.994499e+00,3.129101e+02,1.370003e-02,2.752351e-02
cg10036918_LHFPL3,0,1532,2,1.997345e+00,3.172757e+02,9.187400e-03,2.399424e-02
cg02009256_GLS2,0,1585,2,1.997629e+00,3.163744e+02,6.225359e-03,2.386778e-02
cg27410952_DCBLD2,0,1339,2,1.997562e+00,3.174062e+02,5.565299e-03,2.298885e-02
cg05287415_C1orf115,0,1693,2,1.996477e+00,3.249431e+02,1.261280e-02,2.597127e-02
cg25629947_ENO4,0,1621,2,1.997535e+00,3.167888e+02,8.003119e-03,2.342862e-02
cg02245837_ATP10A,0,1435,2,1.994867e+00,3.337953e+02,1.597120e-02,2.704667e-02
cg13409170_NR6A1,0,1669,2,1.997517e+00,3.171608e+02,7.893626e-03,2.358395e-02
cg05776056_CLPSL2,0,1283,2,1.997024e+00,3.025233e+02,6.418794e-03,2.358980e-02
cg20546002_COL23A1,0,1765,2,1.997779e+00,3.176112e+02,8.456677e-03,2.345375e-02
cg16608808_TCF4,0,1673,2,1.997969e+00,3.230888e+02,6.091818e-03,2.289335e-02
cg08570521_TLL1,0,1460,2,1.995816e+00,3.286084e+02,1.268110e-02,2.782525e-02
cg06593050_LOC441046,0,1100,2,1.996674e+00,3.107393e+02,7.775583e-03,2.432812e-02
cg23123909_RAB3C,0,1197,2,1.997269e+00,3.164450e+02,6.004148e-03,2.349278e-02
cg04271054_FILIP1L,0,1610,2,1.997434e+00,3.175325e+02,8.590021e-03,2.417142e-02
cg04271054_MIR548G,0,1610,2,1.997434e+00,3.175325e+02,8.590021e-03,2.417142e-02
cg04271054_CMSS1,0,1610,2,1.997434e+00,3.175325e+02,8.590021e-03,2.417142e-02
cg16478774_MOXD1,0,1612,2,1.998318e+00,3.005988e+02,6.106068e-03,2.307137e-02
cg14745871_PTPRG,0,1616,2,1.997630e+00,3.175537e+02,9.216613e-03,2.391425e-02
cg09984810_ZNF440,0,1368,2,1.998126e+00,3.129643e+02,6.865933e-03,2.350860e-02
cg13517305_CHCHD6,0,1198,2,1.997162e+00,3.163575e+02,7.006836e-03,2.361075e-02
cg00530492_HCG9,0,1145,2,1.997160e+00,3.017547e+02,6.249788e-03,2.369897e-02
cg19079570_DDX60,0,126,2,1.991464e+00,2.940149e+02,2.327808e-03,1.646328e-02
cg15717926_RFX6,0,1465,2,1.997672e+00,3.169077e+02,7.189346e-03,2.350423e-02
cg24318495_CPEB3,0,1477,2,1.997277e+00,3.239307e+02,7.259318e-03,2.378208e-02
cg22841258_EPHB3,0,1366,2,1.996741e+00,3.172643e+02,7.568030e-03,2.389125e-02
cg21981270_ALOX5,0,1666,2,1.996635e+00,3.192535e+02,1.170010e-02,2.467972e-02
cg19691993_KCNH8,0,1632,2,1.998005e+00,3.162065e+02,5.617692e-03,2.302358e-02
cg24152605_ZFP28,0,1699,2,1.997199e+00,3.172118e+02,9.057338e-03,2.437808e-02
cg06385118_LOC441046,0,1167,2,1.996508e+00,3.109589e+02,8.477746e-03,2.481484e-02
cg07533148_TRIM58,0,1613,2,1.997889e+00,3.021428e+02,5.827897e-03,2.321387e-02
cg23148355_ANK1,0,1789,2,1.996311e+00,3.082102e+02,1.606594e-02,2.641580e-02
cg26385074_C7orf52,0,1593,2,1.998018e+00,3.161557e+02,6.057182e-03,2.314244e-02
cg15297153_MEF2C,0,1574,2,1.997917e+00,3.163574e+02,7.174198e-03,2.328158e-02
cg15297153_MEF2C-AS1,0,1574,2,1.997917e+00,3.163574e+02,7.174198e-03,2.328158e-02
cg08632680_ACCS,0,1355,2,1.997738e+00,3.160916e+02,4.980492e-03,2.301507e-02
cg07655479_LOC441046,0,899,2,1.996503e+00,3.104362e+02,6.530268e-03,2.422727e-02
cg26342671_LIMS2,0,1445,2,1.997821e+00,3.161947e+02,5.057585e-03,2.266553e-02
cg06123783_LOC441046,0,749,2,1.996118e+00,3.074663e+02,5.000381e-03,2.336233e-02
cg24385334_ARHGAP22,0,1519,2,1.996685e+00,3.172884e+02,1.042676e-02,2.459987e-02
cg13442428_USP2,0,889,2,1.997346e+00,2.994442e+02,3.288332e-03,2.244617e-02
cg09302274_ZBTB8B,0,1585,2,1.997793e+00,3.230532e+02,5.836294e-03,2.319285e-02
cg00688264_AIF1L,0,1553,2,1.997416e+00,3.167525e+02,8.830928e-03,2.416123e-02
cg19510792_MYO10,0,1586,2,1.997946e+00,3.163031e+02,5.199953e-03,2.298093e-02
cg03117976_FAM38B,0,1731,2,1.997624e+00,3.169450e+02,7.517989e-03,2.353195e-02
cg11302884_ZNF878,0,1402,2,1.996036e+00,3.180377e+02,1.169953e-02,2.514655e-02
cg04022724_DOCK7,0,1155,2,1.996583e+00,3.167717e+02,8.672890e-03,2.492042e-02
cg09199129_LBH,0,1525,2,1.997142e+00,3.173130e+02,9.650522e-03,2.428787e-02
cg17445666_ZNF781,0,1458,2,1.997858e+00,3.092685e+02,5.418924e-03,2.298117e-02
cg02785006_GGACT,0,542,2,1.990040e+00,3.200265e+02,1.124113e-02,4.447035e-02
cg27595610_MIR3197,0,895,2,1.996606e+00,3.135418e+02,5.050329e-03,2.249295e-02
cg27595610_BACE2,0,895,2,1.996606e+00,3.135418e+02,5.050329e-03,2.249295e-02
cg09538139_NR6A1,0,1650,2,1.997985e+00,3.020184e+02,6.635798e-03,2.421716e-02
cg00043095_SGPP2,0,1536,2,1.997877e+00,3.162904e+02,6.629602e-03,2.319057e-02
cg13836270_SLC31A2,0,1287,2,1.996836e+00,3.165574e+02,6.696184e-03,2.394185e-02
cg05106897_PACSIN1,0,1612,2,1.997583e+00,3.167957e+02,6.723909e-03,2.318818e-02
cg20046914_SERINC5,0,1421,2,1.996861e+00,3.171629e+02,9.764977e-03,2.447915e-02
cg03526224_ZNF772,0,1439,2,1.998028e+00,3.154226e+02,4.618001e-03,2.278790e-02
cg10061361_TNIP3,0,1821,2,1.996246e+00,3.200186e+02,1.517941e-02,2.597704e-02
cg24659054_NKX6-2,0,1648,2,1.997967e+00,3.161902e+02,5.428960e-03,2.293935e-02
cg16088251_ADK,0,954,2,1.993760e+00,3.294593e+02,1.507703e-02,2.915491e-02
cg07985503_FZD8,0,1827,2,1.996540e+00,3.277685e+02,1.383279e-02,2.743221e-02
cg16573328_ZNF804A,0,1640,2,1.998020e+00,3.161844e+02,5.221152e-03,2.294084e-02
cg08887694_IL17RB,0,1192,2,1.998894e+00,2.863004e+02,2.341500e-03,2.249814e-02
cg08887694_CHDH,0,1192,2,1.998894e+00,2.863004e+02,2.341500e-03,2.249814e-02
cg08796640_EXT1,0,1386,2,1.997726e+00,3.154414e+02,5.627586e-03,2.319840e-02
cg02377685_GBX1,0,1434,2,1.997099e+00,3.173345e+02,9.120771e-03,2.412122e-02
cg17806394_RYR2,0,120,2,1.983891e+00,2.929773e+02,5.401875e-03,2.502206e-02
cg17484154_AK5,0,1583,2,1.998184e+00,3.001603e+02,4.471683e-03,2.291152e-02
cg08816590_PDE1B,0,1022,2,1.994019e+00,3.188687e+02,1.199834e-02,2.802964e-02
cg12024828_LOC100130872-SPON2,0,974,2,1.996538e+00,3.158251e+02,6.649148e-03,2.376898e-02
cg12024828_SPON2,0,974,2,1.996538e+00,3.158251e+02,6.649148e-03,2.376898e-02
cg12539975_PRDM12,0,1201,2,1.995946e+00,3.145744e+02,1.009347e-02,2.499176e-02
cg01572266_PTPRG,0,1203,2,1.997454e+00,3.174174e+02,5.238695e-03,2.335448e-02
cg22311854_LOC101928489,0,640,2,1.994951e+00,3.013929e+02,5.340799e-03,2.399916e-02
cg22311854_CD109,0,640,2,1.994951e+00,3.013929e+02,5.340799e-03,2.399916e-02
cg00580340_MGC12982,0,1716,2,1.995495e+00,3.203918e+02,1.924435e-02,2.919047e-02
cg23345580_SPRY1,0,1348,2,1.997233e+00,3.027167e+02,6.587254e-03,2.378285e-02
cg11522018_TUBB2B,0,1466,2,1.997855e+00,3.155693e+02,5.196797e-03,2.295809e-02
cg25468863_SPG20,0,1551,2,1.998059e+00,3.014776e+02,9.560560e-03,2.333892e-02
cg01561916_HAAO,0,1516,2,1.997766e+00,3.160663e+02,6.440868e-03,2.324848e-02
cg00946195_ETS1,0,1116,2,1.997479e+00,3.119208e+02,4.942979e-03,2.269614e-02
cg24860886_GRHL3,0,812,2,1.994171e+00,3.042509e+02,8.867346e-03,2.700505e-02
cg19337852_SPINT2,0,1385,2,1.997804e+00,3.161010e+02,4.825687e-03,2.296080e-02
cg23876255_OSTF1,0,192,2,1.991013e+00,2.872577e+02,2.917211e-03,1.895949e-02
cg02096916_RAPGEF5,0,1450,2,1.998298e+00,2.996879e+02,3.790779e-03,2.262162e-02
cg18245660_RGS20,0,1483,2,1.997453e+00,3.157681e+02,6.582832e-03,2.517518e-02
cg15631323_EGLN3,0,1546,2,1.997930e+00,3.018096e+02,5.417240e-03,2.299937e-02
cg25094126_NTF3,0,1751,2,1.997965e+00,3.164851e+02,5.948545e-03,2.344393e-02
cg11505338_KDR,0,1621,2,1.997585e+00,3.019322e+02,6.983058e-03,2.342072e-02
cg18924324_PRDM13,0,1855,2,1.995447e+00,3.269723e+02,2.070504e-02,2.967119e-02
cg00682386_KCNQ4,0,1456,2,1.997893e+00,3.157086e+02,6.425201e-03,2.338387e-02
cg15603957_FAM190A,0,1651,2,1.996823e+00,3.181411e+02,1.133214e-02,2.453889e-02
cg02048354_PDE5A,0,804,2,1.994246e+00,2.980833e+02,8.772759e-03,3.182424e-02
cg13474559_FARP1,0,1183,2,1.997674e+00,3.172004e+02,4.330547e-03,2.289054e-02
cg26828593_MAGI2-AS3,0,1610,2,1.997826e+00,3.016440e+02,5.528239e-03,2.289083e-02
cg26828593_MAGI2,0,1610,2,1.997826e+00,3.016440e+02,5.528239e-03,2.289083e-02
cg00000974_BMP2,0,1896,2,1.996680e+00,3.191276e+02,1.403932e-02,2.841849e-02
cg02916312_RIMS1,0,1560,2,1.997830e+00,3.171516e+02,7.429325e-03,2.346736e-02
cg16962970_LOC100302401,0,1806,2,1.996297e+00,3.186174e+02,1.446172e-02,2.626645e-02
cg16962970_RASAL2,0,1806,2,1.996297e+00,3.186174e+02,1.446172e-02,2.626645e-02
cg10169854_ZNF440,0,1293,2,1.998171e+00,3.129386e+02,6.623640e-03,2.357927e-02
cg17934824_TGFB2,0,1572,2,1.996399e+00,3.058217e+02,1.080165e-02,2.527824e-02
cg21188772_MTUS1,0,1445,2,1.998030e+00,3.160206e+02,4.888826e-03,2.317056e-02
cg03321003_EPHA3,0,1595,2,1.997241e+00,3.165935e+02,8.121658e-03,2.372949e-02
cg07972191_OSR2,0,1528,2,1.998198e+00,3.160148e+02,5.845766e-03,2.294316e-02
cg27619475_SLC16A5,0,1535,2,1.997592e+00,3.166710e+02,8.261455e-03,2.378638e-02
cg10282857_MYO5B,0,1503,2,1.996332e+00,3.180076e+02,1.136924e-02,2.679898e-02
cg06656344_NTNG1,0,1039,2,1.997635e+00,2.951222e+02,3.769450e-03,2.279723e-02
cg25622366_OTX1,0,1628,2,1.998289e+00,3.000544e+02,5.388055e-03,2.274235e-02
cg24794228_ZNF577,0,513,2,1.991661e+00,3.223449e+02,8.024108e-03,2.938384e-02
cg27303886_TTLL9,0,1206,2,1.997278e+00,3.161053e+02,5.553238e-03,2.320335e-02
cg27303886_DUSP15,0,1206,2,1.997278e+00,3.161053e+02,5.553238e-03,2.320335e-02
cg25582295_ASXL3,0,1675,2,1.997874e+00,3.163606e+02,6.240446e-03,2.304323e-02
cg25686860_GATA2,0,1541,2,1.995382e+00,3.065316e+02,1.509060e-02,2.959998e-02
cg05214390_DGKZ,0,1337,2,1.997651e+00,3.160127e+02,4.946262e-03,2.311630e-02
cg18855836_PCDH9,0,1579,2,1.997806e+00,3.162857e+02,5.715688e-03,2.325596e-02
cg11231949_NKAIN3,0,1172,2,1.997644e+00,2.953611e+02,4.431420e-03,2.318144e-02
cg09345825_GPHN,0,1337,2,1.998113e+00,3.150613e+02,3.967638e-03,2.283623e-02
cg14031178_BAI3,0,1330,2,1.997587e+00,3.276287e+02,5.786251e-03,2.391024e-02
cg00573330_ZNF141,0,1582,2,1.998075e+00,3.160272e+02,4.844774e-03,2.269362e-02
cg01046979_NMNAT3,0,1557,2,1.997975e+00,3.155773e+02,5.725254e-03,2.303404e-02
cg12363807_SPG20,0,1682,2,1.997863e+00,3.166593e+02,7.424375e-03,2.320399e-02
cg11932837_KIF16B,0,682,2,1.996085e+00,3.001670e+02,3.722579e-03,2.262680e-02
cg03919781_EFHA2,0,1862,2,1.997693e+00,3.043138e+02,9.968736e-03,2.880730e-02
cg09984339_ATP10A,0,1487,2,1.997626e+00,3.234220e+02,6.755788e-03,2.344998e-02
cg25026152_ERICH1-AS1,0,1841,2,1.996891e+00,3.192722e+02,1.076822e-02,2.487055e-02
cg24660028_ZNF114,0,1538,2,1.997544e+00,3.161827e+02,7.217142e-03,2.368032e-02
cg03038003_AGBL4,0,1682,2,1.996974e+00,3.176759e+02,9.456543e-03,2.393841e-02
cg03038003_BEND5,0,1682,2,1.996974e+00,3.176759e+02,9.456543e-03,2.393841e-02
cg08919494_CA8,0,1562,2,1.998240e+00,3.154217e+02,6.080476e-03,2.307203e-02
cg09383947_ZNF610,0,1634,2,1.996943e+00,3.177283e+02,1.126938e-02,2.463288e-02
cg01710865_SPATA6,0,797,2,1.994817e+00,3.171198e+02,8.535598e-03,2.480994e-02
cg01297191_RAPGEF5,0,1498,2,1.998209e+00,3.001055e+02,4.044467e-03,2.278152e-02
cg05293775_DUSP26,0,1741,2,1.997870e+00,3.231877e+02,6.775324e-03,2.355514e-02
cg09542210_SHOX2,0,1729,2,1.997997e+00,3.164791e+02,5.682956e-03,2.295093e-02
cg24033558_SHF,0,1556,2,1.997630e+00,3.164070e+02,6.862245e-03,2.336259e-02
cg00742603_DBNDD1,0,1383,2,1.996878e+00,3.028983e+02,8.743133e-03,2.552190e-02
cg25655799_KCNMA1,0,1105,2,1.998401e+00,2.992490e+02,2.739143e-03,2.227090e-02
cg04941073_MARK1,0,1428,2,1.998026e+00,3.023730e+02,9.422131e-03,2.342163e-02
cg04214350_PHLDA3,0,1440,2,1.997658e+00,3.175067e+02,5.449083e-03,2.310463e-02
cg10538347_PGBD5,0,1537,2,1.998229e+00,3.152456e+02,4.434221e-03,2.265184e-02
cg00303548_HS6ST3,0,1596,2,1.998017e+00,3.163047e+02,7.190069e-03,2.340400e-02
cg07823585_CNN3,0,1620,2,1.997784e+00,3.227270e+02,6.166070e-03,2.327536e-02
cg02796773_PTPN13,0,1409,2,1.998070e+00,3.118767e+02,4.534694e-03,2.299042e-02
cg00323305_THRB,0,1665,2,1.997917e+00,3.164447e+02,5.633042e-03,2.310502e-02
cg02461114_DIDO1,0,1011,2,1.995850e+00,3.037699e+02,7.715127e-03,2.470683e-02
cg15733367_FLNB,0,1350,2,1.998307e+00,3.005575e+02,3.404728e-03,2.247822e-02
cg04342092_ZIK1,0,1485,2,1.997282e+00,3.169963e+02,7.318854e-03,2.370524e-02
cg16810397_FAM92A1,0,1228,2,1.997469e+00,3.022269e+02,4.754569e-03,2.322539e-02
cg16810397_LINC00535,0,1228,2,1.997469e+00,3.022269e+02,4.754569e-03,2.322539e-02
cg12575478_CEP78,0,57,2,1.993987e+00,2.759582e+02,1.077269e-03,8.694901e-03
cg00792966_SOX4,0,1634,2,1.998068e+00,3.161800e+02,5.634376e-03,2.292977e-02
cg17182700_ZNF781,0,1414,2,1.997499e+00,3.096051e+02,6.547495e-03,2.368373e-02
cg19871564_SOX5,0,1666,2,1.998205e+00,3.002386e+02,5.618409e-03,2.299398e-02
cg00429402_CYP26A1,0,1427,2,1.997252e+00,3.182505e+02,7.666252e-03,2.368564e-02
cg15710742_HDAC4,0,972,2,1.996780e+00,3.093880e+02,5.081755e-03,2.358829e-02
cg06508445_LOX,0,1642,2,1.998084e+00,3.160930e+02,5.018515e-03,2.273355e-02
cg01631764_SHC2,0,1481,2,1.997650e+00,3.164032e+02,6.484727e-03,2.333911e-02
cg16965051_NFATC4,0,1470,2,1.997944e+00,3.172532e+02,7.782346e-03,2.373122e-02
cg16306498_ZNF433,0,1738,2,1.996876e+00,3.180650e+02,1.140982e-02,2.468021e-02
cg22338567_LAMB1,0,1502,2,1.997908e+00,3.161009e+02,5.090475e-03,2.295696e-02
cg08195943_TRH,0,1373,2,1.997543e+00,3.162969e+02,5.736944e-03,2.302514e-02
cg06820586_RTN1,0,1067,2,1.997385e+00,3.014182e+02,4.130251e-03,2.266756e-02
